ImageNo,RoiNo,RoiMean,RoiMedian,RoiMin,RoiMax,RoiTotal,RoiDev,RoiName,RoiCenterX,RoiCenterY,RoiCenterZ,LengthCm,LengthPix,AreaPix2,AreaCm2,RadiusWidthCM,RadiusHeightCM,RadiusWidthPIX,RadiusHeightPIX,RoiType,SOPInstanceUID,SeriesInstanceUID,StudyInstanceUID,NumOfPoints,mmX,mmY,mmZ,pxX,pxY,...
74,0,610.013855,543.535034,24.264957,2237.229004,613063.937500,352.633789,"PROX_FEMUR",68.691605,-70.041161,93.875893,9.618465,122.298141,951.376892,6.968116,0.000000,0.000000,0.000000,0.000000,11,1.2.276.0.7230010.3.1.4.0.18848.1636139667.329563,1.3.6.1.4.1.19291.2.1.2.16012510615619657832467034609,1.3.6.1.4.1.19291.2.1.1.16012510615619653243541698991,33,59.239395,-79.048935,94.304298,29.078106,197.923981,55.383068,-76.487846,94.221397,26.046411,199.705819,52.798912,-74.043381,94.135750,23.826775,202.276273,51.391495,-71.172279,94.025482,22.220247,206.586360,50.515285,-68.353714,93.914223,20.953798,211.218485,50.384739,-65.465050,93.795639,20.127572,216.574513,51.080074,-62.891396,93.685158,19.890324,221.990210,52.035976,-60.340225,93.574059,19.819041,227.570066,55.034027,-59.273594,93.512161,21.386349,231.963872,58.023682,-58.948891,93.480972,23.140099,234.948765,60.433113,-58.552097,93.450249,24.518593,237.609718,63.767723,-58.841999,93.442406,26.643087,239.706611,67.198395,-59.191025,93.436432,28.841896,241.767941,70.104263,-59.400082,93.427795,30.681988,243.677579,72.387184,-59.984261,93.438362,32.236052,244.384154,74.290596,-60.401810,93.444298,33.513824,245.104657,77.818932,-61.223030,93.457253,35.894609,246.351011,81.676369,-63.325340,93.521194,38.808509,245.437128,83.259079,-64.026009,93.540733,39.962274,245.368182,84.704430,-65.371353,93.587730,41.198093,243.971843,85.490211,-66.870888,93.645027,42.068327,241.760956,85.509933,-69.888519,93.769600,42.859740,236.073292,85.379486,-71.713516,93.845787,43.250860,232.520592,84.170700,-75.725807,94.018761,43.544035,223.978635,82.701683,-79.103233,94.167053,43.513306,216.430184,81.665512,-81.035599,94.253059,43.375452,211.956195,79.442291,-83.071259,94.350395,42.534641,206.345491,76.772858,-84.334625,94.418465,41.220123,201.840498,73.556000,-84.565102,94.447113,39.302391,198.853487,70.601616,-84.235344,94.451050,37.401309,197.133495,66.024796,-82.896255,94.422928,34.242336,196.034313,62.920143,-81.328102,94.376595,31.929078,196.535701,61.060921,-80.247833,94.343010,30.507325,197.102780
239,0,3605.772705,3605.772705,3605.772705,3605.772705,3605.772705,0.000000,"CENTERPT",70.063049,-62.065266,12.901609,0.000000,122.298141,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19,1.2.276.0.7230010.3.1.4.0.18848.1636139667.329563,1.3.6.1.4.1.19291.2.1.2.16012510615619657832467034609,1.3.6.1.4.1.19291.2.1.1.16012510615619653243541698991,1,70.063049,-62.065266,12.901609,30.780103,245.273741
