ImageNo,RoiNo,RoiMean,RoiMedian,RoiMin,RoiMax,RoiTotal,RoiDev,RoiName,RoiCenterX,RoiCenterY,RoiCenterZ,LengthCm,LengthPix,AreaPix2,AreaCm2,RadiusWidthCM,RadiusHeightCM,RadiusWidthPIX,RadiusHeightPIX,RoiType,SOPInstanceUID,SeriesInstanceUID,StudyInstanceUID,NumOfPoints,mmX,mmY,mmZ,pxX,pxY,...
21,0,2998.181396,2484.840576,86.429237,19468.185547,3774710.500000,2266.392822,"PROX_FEMUR",80.809807,-78.458603,70.314178,12.130127,160.967346,1190.809448,10.419608,0.000000,0.000000,0.000000,0.000000,11,1.3.6.1.4.1.19291.2.1.3.16012510615619649881578883686,1.3.6.1.4.1.19291.2.1.2.16012510615619649881578883685,1.3.6.1.4.1.19291.2.1.1.16012510615619649881561072229,33,71.787994,-93.189262,70.302963,23.927076,105.841231,68.224960,-90.501411,70.003960,21.904519,110.205718,65.094917,-88.161064,69.742012,20.129880,113.993120,61.743668,-84.907204,69.435638,18.153259,119.722993,60.896877,-81.912071,69.282967,17.431417,126.035431,59.901333,-78.784988,69.117134,16.623117,132.574265,59.280041,-74.710030,68.940094,15.901355,141.408736,60.181965,-69.938477,68.826965,15.855355,152.509294,60.766068,-66.789528,68.751663,15.819548,159.829860,61.727188,-64.705612,68.735031,16.077647,164.941029,65.176331,-64.508133,68.927528,17.749049,166.983134,68.566414,-65.650536,69.163017,19.528620,165.998237,73.583908,-66.560677,69.484512,22.082574,166.288222,78.131866,-66.350395,69.740067,24.291577,168.868731,82.007645,-66.392746,69.965523,26.196767,170.571842,84.649948,-66.285454,70.114517,27.481694,172.037767,87.977943,-66.106354,70.300644,29.095563,173.982541,91.377251,-66.737602,70.518959,30.827342,174.146250,93.992706,-67.699722,70.703438,32.208551,173.205612,96.491432,-69.960243,70.926132,33.665389,169.304060,97.793938,-71.868034,71.067482,34.499451,165.637261,98.026970,-74.463676,71.170845,34.879392,159.934461,98.006805,-77.409050,71.271690,35.170942,153.331235,97.862617,-79.167709,71.324265,35.280218,149.327209,98.566574,-82.811394,71.491142,35.998384,141.496601,99.403625,-85.299820,71.625702,36.663588,136.314012,99.668556,-88.428627,71.749374,37.113737,129.432377,99.691231,-91.921181,71.871643,37.482307,121.624060,96.673256,-95.383904,71.817154,36.356549,112.471998,91.817688,-96.265625,71.567078,34.065394,108.245634,86.740814,-96.641632,71.286690,31.613949,105.048766,77.658661,-95.650192,70.727478,27.058182,103.055226,73.252373,-93.971718,70.414696,24.725356,104.768832
181,0,10133.828125,10133.828125,10133.828125,10133.828125,10133.828125,0.000000,"CENTERPT",80.115608,-70.371613,-0.164718,0.000000,160.967346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19,1.3.6.1.4.1.19291.2.1.3.16012510615619649881578883686,1.3.6.1.4.1.19291.2.1.2.16012510615619649881578883685,1.3.6.1.4.1.19291.2.1.1.16012510615619649881561072229,1,80.115608,-70.371613,-0.164718,23.448891,164.329353
