ImageNo,RoiNo,RoiMean,RoiMedian,RoiMin,RoiMax,RoiTotal,RoiDev,RoiName,RoiCenterX,RoiCenterY,RoiCenterZ,LengthCm,LengthPix,AreaPix2,AreaCm2,RadiusWidthCM,RadiusHeightCM,RadiusWidthPIX,RadiusHeightPIX,RoiType,SOPInstanceUID,SeriesInstanceUID,StudyInstanceUID,NumOfPoints,mmX,mmY,mmZ,pxX,pxY,...
32,0,22.461266,19.000000,1.000000,91.000000,31603.000000,13.930725,"PROX_FEM",74.063148,-72.420067,108.442329,10.972677,155.961578,1334.865479,9.776827,0.000000,0.000000,0.000000,0.000000,11,1.3.6.1.4.1.19291.2.1.3.1601251061561965703137259138,1.3.6.1.4.1.19291.2.1.2.1601251061561965703137259137,1.3.6.1.4.1.19291.2.1.1.1601251061561965703137252136,27,59.619953,-62.738407,107.690697,23.084309,236.245347,62.338104,-60.997059,107.759644,24.624558,240.864751,65.496490,-59.571373,107.851913,26.495175,245.033481,70.143494,-58.003933,107.998466,29.319226,250.103558,72.883301,-57.783710,108.099197,31.079529,251.680915,78.225685,-58.550686,108.319954,34.673920,252.356926,81.746864,-59.165993,108.467690,37.057858,252.582263,85.577682,-60.182320,108.635468,39.698385,252.131589,89.410225,-62.547138,108.830765,42.522579,248.976874,90.628365,-65.607468,108.939812,43.732743,243.343456,91.660942,-69.022667,109.048958,44.869698,236.921358,92.164635,-72.553253,109.140137,45.676712,230.048587,92.042305,-76.122986,109.208076,46.080006,222.837810,91.588242,-79.399475,109.257317,46.226853,216.077708,89.442085,-84.067635,109.269890,45.456515,205.824886,86.891975,-87.978249,109.251541,44.319702,196.924083,82.888939,-89.959625,109.138138,41.972439,191.290663,77.488129,-91.371292,108.959473,38.634781,186.220585,70.549683,-90.723862,108.679855,34.013752,184.643233,65.441658,-88.825706,108.445084,30.419361,186.333255,61.023125,-85.497215,108.207680,27.081848,191.177999,58.544392,-82.288719,108.047211,25.027993,196.586080,56.784477,-78.049156,107.893364,23.304222,204.360197,55.750591,-73.285568,107.756729,21.983887,213.486334,56.000927,-69.910797,107.697670,21.690624,220.359106,57.080795,-66.595108,107.671669,21.947354,227.457215,58.291954,-64.542343,107.676407,22.460820,232.076618
230,0,150.000000,150.000000,150.000000,150.000000,150.000000,0.000000,"CENTERPT",74.857307,-67.310837,11.597919,0.000000,155.961578,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19,1.3.6.1.4.1.19291.2.1.3.1601251061561965703137259138,1.3.6.1.4.1.19291.2.1.2.1601251061561965703137259137,1.3.6.1.4.1.19291.2.1.1.1601251061561965703137252136,1,74.857307,-67.310837,11.597919,30.969502,235.794674
